Agave, cooked (Southwest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.72,114,477,24.87,0.9,1.41,0,0,103,1.54,38,231,449,103,1.99,0.385,0.897,16.2,1,0.092,0.085,1.462,0.865,0.138,17,0,17,17,2.31,17,17,58,0.178,0.015,0.127,0.036,0.15,0.054,0.09,0.006,0.315,0.019,0.013,0.101,0.047,0.042,0.092,86,0.279,1.09,1.146,2.022,2.284,0.736,0.267,0.971,0.84,1.281,1.488,0.732,1.504,2.547,3.713,1.194,0.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fish, trout, mixed species, cooked, dry heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.36,190,795,26.63,8.47,1.5,0,0,55,1.92,28,314,463,67,0.85,0.241,1.091,16.2,0.5,0.426,0.423,5.769,2.238,0.231,15,0,15,15,7.49,19,19,63,1.474,0.237,1.045,0.19,4.172,0.899,1.847,0.359,1.064,1.922,0.224,0.199,0.082,0.242,0.259,0.235,0.677,74,0.298,1.167,1.227,2.164,2.446,0.788,0.285,1.04,0.899,1.372,1.593,0.784,1.61,2.727,3.975,1.278,0.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fish, tuna, skipjack, fresh, cooked, dry heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.28,132,552,28.21,1.29,1.67,0,0,37,1.6,44,285,522,47,1.05,0.11,0.019,46.8,1,0.038,0.122,18.756,0.485,0.981,10,0,10,10,2.19,18,18,60,0.42,0.051,0.298,0.07,0.243,0.046,0.168,0.022,0.008,0.403,0.02,0.005,0.033,0.091,0.017,0.237,60,0.316,1.237,1.3,2.293,2.59,0.835,0.302,1.101,0.952,1.453,1.688,0.83,1.706,2.888,4.21,1.354,0.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fish, tuna, yellowfin, fresh, cooked, dry heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.98,130,543,29.15,0.59,1.96,0,0,0,4,0.92,42,333,527,54,0.45,0.043,0.013,108.2,0,0.134,0.137,22.07,0.334,1.038,2,0,2,2,77.6,2.35,0,22,22,0,0,0,65,0,0,0.29,0,0,0,0,0,0,0,0,82,2,0.1,0.205,0,0,0,0,0.002,0.01,0.004,0.127,0.005,0.054,0.002,0.001,0.001,0.138,0.001,0.002,0.014,0.002,0.099,0.009,0.002,0.175,0.023,0.002,0,0.002,0.003,0.018,0.015,0.005,0.105,0.02,47,0.313,1.224,1.287,2.27,2.565,0.827,0.3,1.091,0.943,1.438,1.671,0.822,1.689,2.86,4.168,1.34,0.988,1.14,0,0,,,,,,,,,,,
Crustaceans, crab, dungeness, cooked, moist heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.31,110,460,22.32,1.24,2.18,0.95,0,59,0.43,58,175,408,378,5.47,0.734,0.097,47.6,3.6,0.057,0.203,3.623,0.404,0.173,42,0,42,42,10.38,31,31,104,0.168,0,0.001,0.114,0.053,0.214,0.055,0.119,0.014,0.026,0.407,0,0.281,0.013,0.113,76,0.311,0.9,1.079,1.768,1.939,0.629,0.25,0.939,0.743,1.046,1.946,0.454,1.261,2.303,3.8,1.343,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crustaceans, crab, queen, cooked, moist heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.1,115,481,23.72,1.51,2.56,0,0,33,2.88,63,128,200,691,3.59,0.621,0.037,44.4,7.2,0.097,0.244,2.885,0.404,0.173,42,0,42,42,10.38,52,52,173,0.183,0.005,0.152,0.026,0.328,0.064,0.236,0.028,0.54,0.008,0.003,0.001,0.042,0.332,0.01,0.145,71,0.33,0.956,1.146,1.878,2.061,0.668,0.266,0.998,0.789,1.112,2.068,0.482,1.34,2.448,4.038,1.427,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crustaceans, spiny lobster, mixed species, cooked, moist heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.76,143,598,26.41,1.94,1.78,3.12,0,63,1.41,51,229,208,227,7.27,0.415,0.018,59.2,2.1,0.009,0.056,4.898,0.404,0.173,1,0,1,1,4.04,6,6,20,0.303,0.008,0.192,0.103,0.353,0.05,0.268,0.035,0.756,0.017,0.01,0.006,0.198,0.341,0.044,0.139,90,0.368,1.065,1.276,2.092,2.295,0.744,0.296,1.111,0.879,1.238,2.303,0.537,1.492,2.726,4.496,1.589,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mollusks, cuttlefish, mixed species, cooked, moist heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.12,158,661,32.48,1.4,3.36,1.64,0,180,10.84,60,580,637,744,3.46,0.998,0.209,89.6,8.5,0.017,1.729,2.189,0.9,0.27,24,0,24,24,5.4,203,203,675,0.236,0.024,0.122,0.088,0.162,0.024,0.062,0.072,0.002,0.268,0.004,0.002,0.004,0.026,0.078,0.012,0.132,224,0.364,1.398,1.414,2.287,2.427,0.733,0.426,1.164,1.039,1.419,2.37,0.624,1.964,3.134,4.417,2.032,1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beerwurst, beer salami, pork and beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.71,277,1159,14,22.53,2.5,3.76,0.9,0,27,1.73,19,135,244,881,2.21,0.103,0.155,17.4,41.2,0.6,0.246,0.173,2.975,0.297,0.23,5,0,5,5,67.1,3.1,1.16,0,3,3,0,0,0,10,0,0,0.19,0,36,0.9,1.3,8.438,0,0,0,0.012,0.024,0.691,4.961,2.669,10.105,0.683,9.191,0.171,0.028,2.08,1.837,0.154,0,0.065,0,0,0,62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bologna, beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.31,299,1250,10.91,26.13,3.37,4.29,0,2.05,0,1.65,0,0,0.4,0,21,1.29,13,154,351,1013,1.93,0.053,0.04,11.6,36,15.2,0.03,0.065,2.321,0.385,0.157,3,0,3,3,29.7,6.1,1.19,0,19,17,11,6,11,90,11,0,0.56,0,0.11,0.31,0.01,0.03,0.03,0.01,0,28,0.7,2.4,10.487,0.001,0,0.001,0.031,0.02,0.82,0.122,5.887,0.278,3.293,0.026,0.006,0.002,12.198,0.246,0.004,1.109,0.211,10.429,0.107,0.087,1.182,0.981,0.101,0.004,0.009,0.027,0.033,0.004,0.013,0,1.37,57,0.122,0.514,0.508,0.94,1.045,0.295,0.111,0.437,0.406,0.545,0.743,0.409,0.676,1.063,1.783,0.537,0.489,0.449,0,0,,,
Bologna, beef and pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.87,308,1288,15.2,24.59,2.85,5.49,0,4.42,85,1.21,17,163,315,960,2.3,0.052,0.018,24.6,36,0.8,0.217,0.185,2.521,0.415,0.297,6,0,6,6,65.6,5.8,1.82,0,25,25,0,0,0,84,0,0,0,0,0,0,0,32,0.8,0.3,9.301,0.001,0,0,0.012,0.013,0.323,5.986,2.964,10.526,0.598,9.712,0.186,0.031,1.12,1.015,0.055,0,0.05,0,0,0,0,60,0,0.214,0.77,0.809,1.385,1.499,0.445,0.209,0.689,0.606,0.927,1.03,0.646,0.966,1.55,2.718,0.805,0.782,0.714,0,0,,,,,,,,,,,,,,,,,,,,,,
Pasta, cooked, unenriched, with added salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.13,157,655,5.8,0.93,0.55,30.59,1.8,0.56,0.09,0.04,0.03,0,0.4,0,26.01,7,0.5,18,58,44,131,0.51,0.1,0.322,26.4,0,0.02,0.02,0.4,0.112,0.049,7,0,7,7,0,0.06,0.03,0.5,0,0.05,0,0,0,0,0,0,0.5,0.176,0,0,0,0,0.006,0.006,0,0.149,0,0.014,0,0,0,0.351,0,0,0,0,0.131,0,0,0.319,0.295,0.024,0,0,0,0,0,0,0,0,0,0.083,0.206,0.228,0.44,0.133,0.065,0.113,0.297,0.108,0.262,0.211,0.132,0.195,0.278,2.046,0.196,0.698,0.275,,,,,,,,,,,,,,,,
Cornmeal, degermed, unenriched, white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.18,370,1547,7.11,1.75,0.51,79.45,3.9,1.61,0.68,0.56,0.17,0,0.19,0,73.3,3,1.1,32,99,142,7,0.66,0.076,0.174,10.5,0,0.14,0.05,1,0.24,0.182,30,0,30,30,8.6,1,0,0,0,0,1,0,1,3,0,5,0.12,0,0.02,0.45,0.04,0.35,0,0.58,0,0,0,0,0,0.22,0,0,0,0,0.001,0.001,0,0.175,0.001,0.038,0.004,0,0,0.39,0,0,0.003,0,0.386,0,0.002,0.828,0.808,0.02,0,0,0,0,0,0,0,0,0,0.038,0.172,0.242,1.006,0.105,0.162,0.159,0.366,0.187,0.337,0.239,0.172,0.56,0.465,1.455,0.217,0.746,0.341,,,,
Wheat flour, white (industrial), 9% protein, bleached, enriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.85,367,1533,8.89,1.43,0.51,77.32,0.54,0.26,0.03,0.03,0,0.22,0,68.01,20,5.06,20,85,131,2,0.94,0.165,0.628,11.4,0,0.736,0.445,5.953,0.187,0.037,170,140,31,268,10.4,0,0,0,0,0,0,0,0,0,18,0.05,0,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.34,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.12,0,0,0.12,0,0,0.602,0.585,0.017,0,0,0,0,0,0,0.095,0.229,0.306,0.584,0.239,0.127,0.226,0.373,0.112,0.363,0.313,0.177,0.261,0.36,2.736,0.296,0.931,0.375,0,0,,,,,,,,,,
Wheat flour, white (industrial), 9% protein, bleached, unenriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.85,367,1533,8.89,1.43,0.51,77.32,2.4,0.54,0.26,0.03,0.03,0,0.22,0,68.01,20,1.26,20,85,131,2,0.94,0.165,0.628,11.4,0,0.194,0.072,1.198,0.187,0.037,31,0,31,31,10.4,0,0,0,0,0,0,0,0,18,0.05,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.34,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.12,0,0,0.12,0,0,0.602,0.585,0.017,0,0,0,0,0,0,0.095,0.229,0.306,0.584,0.239,0.127,0.226,0.373,0.112,0.363,0.313,0.177,0.261,0.36,2.736,0.296,0.931,0.375,0,0,,,,,,,,,,,
Wheat flour, white (industrial), 10% protein, bleached, enriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01,366,1530,9.71,1.48,0.58,76.22,2.4,0.49,0.2,0.03,0.03,0,0.23,0,64.48,20,5.06,25,107,149,2,1.02,0.188,0.818,14.6,0,0.736,0.445,5.953,0.248,0.037,170,140,31,268,10.4,0,0,0,0,0,0,0,0,0,18,0.05,0,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.302,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0.193,0,0,0.193,0,0,0.845,0.828,0.017,0,0,0,0,0,0,0.113,0.264,0.327,0.627,0.26,0.15,0.243,0.399,0.127,0.39,0.367,0.197,0.29,0.397,2.958,0.33,1.01,0.413,0,0,,,,,,,,,
Wheat flour, white (industrial), 10% protein, bleached, unenriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01,366,1530,9.71,1.48,0.58,76.22,2.4,0.49,0.2,0.03,0.03,0,0.23,0,64.48,20,1.26,25,107,149,2,1.02,0.188,0.818,14.6,0,0.194,0.072,1.198,0.248,0.037,31,0,31,31,10.4,0,0,0,0,0,0,0,0,18,0.05,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.302,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0.193,0,0,0.193,0,0,0.845,0.828,0.017,0,0,0,0,0,0,0.113,0.264,0.327,0.627,0.26,0.15,0.243,0.399,0.127,0.39,0.367,0.197,0.29,0.397,2.958,0.33,1.01,0.413,0,0,,,,,,,,,,,
Wheat flour, white (industrial), 13% protein, bleached, unenriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.82,362,1514,13.07,1.38,0.53,72.2,2.4,1.1,0.16,0.03,0.03,0,0.87,0,61.22,24,1.26,35,119,128,2,1.6,0.187,0.624,26.2,0,0.194,0.072,1.198,0.386,0.045,31,0,31,31,10.4,0,0,0,0,0,0,0,0,18,0.05,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.189,0,0,0,0,0,0,0,0.189,0,0,0,0,0,0.152,0,0,0.152,0,0,0.683,0.666,0.017,0,0,0,0,0,0,0.147,0.319,0.433,0.825,0.296,0.18,0.299,0.598,0.202,0.501,0.424,0.252,0.356,0.476,4.238,0.429,1.442,0.546,0,0,,,,,,,,,,,
Wheat flour, white (industrial), 15% protein, bleached, enriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.85,362,1514,15.33,1.41,0.53,69.88,2.4,0.92,0.15,0.03,0.03,0,0.71,0,59.52,17,5.06,38,128,120,2,1.16,0.195,0.569,28.1,0,0.736,0.445,5.953,0.427,0.045,170,140,31,268,10.4,0,0,0,0,0,0,0,0,0,18,0.05,0,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.272,0,0,0,0,0,0,0,0.272,0,0,0,0,0,0.153,0,0,0.153,0,0,0.712,0.695,0.017,0,0,0,0,0,0,0.169,0.366,0.503,0.949,0.314,0.202,0.341,0.775,0.214,0.575,0.521,0.304,0.411,0.593,5.017,0.488,1.634,0.623,0,0,,,,,,,,,
Wheat flour, white (industrial), 15% protein, bleached, unenriched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.85,362,1514,15.33,1.41,0.53,69.88,2.4,0.92,0.15,0.03,0.03,0,0.71,0,59.52,17,1.26,38,128,120,2,1.16,0.195,0.569,28.1,0,0.194,0.072,1.198,0.427,0.045,31,0,31,31,10.4,0,0,0,0,0,0,0,0,18,0.05,0.04,0.42,0.01,0.05,0,0,0,0,0,0.3,0.272,0,0,0,0,0,0,0,0.272,0,0,0,0,0,0.153,0,0,0.153,0,0,0.712,0.695,0.017,0,0,0,0,0,0,0.169,0.366,0.503,0.949,0.314,0.202,0.341,0.775,0.214,0.575,0.521,0.304,0.411,0.593,5.017,0.488,1.634,0.623,0,0,,,,,,,,,,,
Millet flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.67,382,1597,10.75,4.25,1.21,75.12,3.5,1.66,0.3,1.26,0,0,0.11,0,69.88,14,3.94,119,285,224,4,2.63,0.535,1.002,32.7,0,0.413,0.073,6.02,1.267,0.372,42,0,42,42,0.11,0.06,2.07,0.53,0,0,0.01,0.01,0.8,0,0.536,0.007,0.001,0,0.008,0.001,0.003,0.002,0.393,0.002,0.071,0.021,0.015,0.012,0.924,0.002,0,0.007,0,0.895,0.02,0,2.618,2.552,0.044,0,0.002,0,0.02,0,0,0,0.002,0.17,0.354,0.473,1.537,0.144,0.319,0.178,0.675,0.326,0.584,0.37,0.257,1.282,0.71,2.599,0.271,0.911,,,,,,,,,,,,,,,,,,,,,
Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.49,156,652,5.67,1.48,0.49,30.87,4.5,0.65,0.1,0.07,0.07,0,0.4,0,24.73,11,1.58,41,97,71,4,1.02,0.18,0.986,30.7,0.197,0.133,2.657,0.26,0.065,38,18,20,51,13,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.23,361,1509,13.2,2.55,1.73,73.3,11.3,2.2,0.4,0.2,0.2,0,1.4,0,55.67,25,3.41,94,252,318,12,2.2,0.39,2.11,76.8,0.55,0.313,8.63,0.7,0.24,114,55,59,153,17.9,0.9,0,0.324,0,0,0,0,0,0.003,0.003,0.282,0.002,0.026,0.003,0.004,0.004,0.241,0,0,0.003,0.001,0.227,0.009,0.001,0.846,0.791,0.053,0,0.002,0,0,0,0,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta, gluten-free, brown rice flour, cooked, TINKYADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.3,138,577,3.46,1.67,0.38,32.2,1.7,0,0,0,0,0,0,0,30.96,5,0.53,36,87,25,4,0.83,0.069,1.227,11.1,0,0.095,0.082,1.465,0.26,0.075,4,0,4,4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.203,0,0,0,0.001,0,0.013,0.003,0.136,0.001,0.03,0.008,0.004,0.008,0.596,0,0.123,0.002,0,0.463,0.007,0,0.446,0.428,0.014,0,0,0,0,0.004,0,0,0.002,0,0.04,0.109,0.114,0.264,0.208,0.079,0.07,0.174,0.149,0.134,0.308,0.084,0.174,0.289,0.478,0.154,0.155,0.174,0,0,,,,
Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.2,152,638,3.23,2.07,0.39,31.11,3.3,0.3,0.3,0,0,0,0,0,27.93,7,0.72,41,91,63,4,0.7,0.064,0.206,2.2,0,0.12,0.093,0.45,0.21,0.05,8,0,8,8,5.8,0,0,1,0,3,0,6,11,0,131,0.23,0,0,0,0,0.152,0,0,0,0.002,0.001,0.005,0.003,0.088,0.002,0.036,0.007,0.004,0.004,0.663,0,0.17,0.003,0.001,0.477,0.009,0.002,0.947,0.912,0.032,0,0,0,0.001,0.003,0,0,0.006,0,0.02,0.099,0.089,0.355,0.158,0.059,0.069,0.148,0.118,0.108,0.178,0.089,0.207,0.187,0.464,0.118,0.286,0.148,0,0,,,,,,,,,,,
Fast Foods, biscuit, with egg and sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.48,312,1305,11.13,20.77,2.56,21.05,0.2,0.95,0.25,0.17,0,0.35,0.18,0,16.33,51,1.9,13,312,149,672,0.9,0.244,0.138,22.6,0,0.282,0.263,2.467,0.939,0.068,42,34,9,66,97.9,7.3,0.75,0,43,39,42,0,2,203,0,87,0.95,0,0.04,3.84,1.86,0,0,0,0,22,0.5,4.4,17.8,6.449,0,0,0.007,0.01,0.012,0.177,0.007,3.852,0.035,2.222,0.095,0.02,0.01,9.985,0,0,0.352,0,9.532,0.1,0,2.967,2.415,0.127,0.037,0.225,0.02,0.082,0,0.022,0.037,161,0.135,0.446,0.435,0.776,0.608,0.22,0.193,0.46,0.318,0.533,0.558,0.268,0.508,0.934,1.914,0.463,0.628,0.591,0,0,,,
Fast foods, biscuit, with egg, cheese, and bacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.99,301,1258,12.01,17.48,3.08,24.44,0.2,1.74,0.5,0.17,0.08,0.79,0.2,0,17.84,103,1.57,15,363,131,816,1.09,0.273,0.136,23.3,0,0.269,0.247,2.35,0.772,0.113,48,39,8,75,126.7,11.3,0.86,0,77,75,23,0,6,294,0,270,1.02,0,0.04,4.39,2.19,0,0,0,0,21,0.5,4.2,21.7,5.893,0.206,0.07,0.062,0.072,0.085,0.347,0.035,3.06,0.037,1.837,0.03,0.022,0.027,8.035,0,0.212,0,7.775,0.047,0,1.922,1.567,0.097,0.042,0.075,0.002,0.062,0,0.022,0.052,166,0.163,0.5,0.515,0.931,0.695,0.295,0.208,0.561,0.393,0.636,0.59,0.303,0.528,1.005,2.253,0.431,0.788,0.696,0,0,,,,
Fast foods, biscuit, with ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.4,342,1431,11.85,16.3,4.7,38.75,0.7,1.97,142,2.41,20,490,174,974,1.46,0.032,0.32,17.1,0.1,0.45,0.28,3.08,0.36,0.12,34,27,7,53,40.8,0.03,0,27,25,20,0,0,118,0,5,1.23,0,13,0.3,5.7,10.096,0,0,0.363,0.346,2.997,1.28,2.357,2.644,4.277,0.182,4.064,0,0,0.918,0.808,0.081,0,0.029,0,0,0,22,0.147,0.481,0.513,0.937,0.818,0.289,0.196,0.547,0.4,0.533,0.68,0.382,0.604,0.957,2.558,0.549,0.794,0.533,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fast foods, biscuit, with sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.82,371,1552,9.67,24.42,3.1,29.99,0.4,1.59,0.42,0.21,0.11,0.66,0.19,0,24.23,47,1.86,13,341,153,814,0.71,0.255,0.179,15,0,0.385,0.217,3.445,0.467,0.063,49,38,11,75,26.7,9.1,0.6,0,1,0,8,0,0,13,0,6,0.84,0,0.04,4.58,2.1,0,0,0,0,14,0.3,5.5,28.9,7.427,0,0.001,0,0.012,0.012,0.202,0.002,4.277,0.057,2.705,0.132,0.025,0,12.157,0,0,0.38,0,11.65,0.127,0,3.107,2.62,0.14,0.03,0.282,0,0.035,0,0,0,28,0.105,0.353,0.358,0.661,0.521,0.162,0.153,0.246,0.416,0.25,0.434,2.029,0.491,0.411,0,0,,,,,,,
Fast foods, english muffin, with cheese and sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.93,338,1415,13.28,20.67,2.83,25.28,0.5,1.98,0.07,0.43,0.27,0.43,0.77,0,20.12,210,3.14,21,168,179,668,1.19,0.252,0.284,25.3,0,0.481,0.197,4.217,0.696,0.086,51,34,17,75,29.8,19.1,0.79,0,56,55,22,0,0,219,0,22,0.58,0,0.02,0.43,0.1,0.01,0,0,0,17,0.4,2.2,0,8.152,0,0,0.085,0.107,0.12,0.587,0.047,4.687,0.075,2.35,0.08,0,0.012,7.905,0.06,0,0.452,0,7.272,0.12,0,3.115,2.465,0.157,0.052,0.305,0.047,0.052,0,0.035,0,43,0.145,0.477,0.497,0.93,0.688,0.235,0.185,0.545,0.363,0.592,0.585,0.338,0.547,0.943,2.9,0.6,1.033,0.59,0,0,,,
Fast foods, english muffin, with egg, cheese, and canadian bacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
